timestamps,EC1_Compressor_Running_Speed,AC_Set_Speed,AC_Enable_Disable_Compressor,AcDrvrIsRunOk
0.0,0.0,0,0,0
0.09999999999999432,0.0,0,0,0
0.19999999999998863,0.0,0,0,0
0.29999999999998295,0.0,0,0,0
0.39999999999997726,0.0,0,0,0
0.4999999999999716,0.0,0,0,0
0.5999999999999659,0.0,0,0,0
0.6999999999999602,0.0,0,0,0
0.7999999999999545,0.0,0,0,0
0.8999999999999488,0.0,0,0,0
0.9999999999999432,0.0,0,0,0
1.0999999999999375,0.0,0,0,0
1.1999999999999318,0.0,0,0,0
1.299999999999926,0.0,0,0,0
1.3999999999999204,0.0,0,0,0
1.4999999999999147,0.0,0,0,0
1.599999999999909,0.0,0,0,0
1.6999999999999034,0.0,0,0,0
1.7999999999998977,0.0,0,0,0
1.899999999999892,0.0,0,0,0
1.9999999999998863,0.0,0,0,0
2.0999999999998806,0.0,0,0,0
2.199999999999875,0.0,0,0,0
2.2999999999998693,0.0,0,0,0
2.3999999999998636,0.0,0,0,0
2.499999999999858,0.0,0,0,0
2.599999999999852,0.0,0,0,0
2.6999999999998465,0.0,0,0,0
2.799999999999841,0.0,0,0,0
2.899999999999835,0.0,0,0,0
2.9999999999998295,0.0,0,0,0
3.099999999999824,0.0,0,0,0
3.199999999999818,0.0,0,0,0
3.2999999999998124,0.0,0,0,0
3.3999999999998067,0.0,0,0,0
3.499999999999801,0.0,0,0,0
3.5999999999997954,0.0,0,0,0
3.6999999999997897,0.0,0,0,0
3.799999999999784,0.0,0,0,0
3.8999999999997783,0.0,0,0,0
3.9999999999997726,0.0,0,0,0
4.099999999999767,0.0,0,0,0
4.199999999999761,0.0,0,0,0
4.299999999999756,0.0,0,0,0
4.39999999999975,0.0,0,0,0
4.499999999999744,0.0,0,0,0
4.5999999999997385,0.0,0,0,0
4.699999999999733,0.0,0,0,0
4.799999999999727,0.0,0,0,0
4.8999999999997215,0.0,0,0,0
4.999999999999716,0.0,0,0,0
5.09999999999971,0.0,0,0,0
5.199999999999704,0.0,0,0,0
5.299999999999699,0.0,0,0,0
5.399999999999693,0.0,0,0,0
5.499999999999687,0.0,0,0,0
5.599999999999682,0.0,0,0,0
5.699999999999676,0.0,0,0,0
5.79999999999967,0.0,0,0,0
5.899999999999665,0.0,0,0,0
5.999999999999659,0.0,0,0,0
6.099999999999653,0.0,0,0,0
6.199999999999648,0.0,0,0,0
6.299999999999642,0.0,0,0,0
6.399999999999636,0.0,0,0,0
6.4999999999996305,0.0,0,0,0
6.599999999999625,0.0,0,0,0
6.699999999999619,0.0,0,0,0
6.7999999999996135,0.0,0,0,0
6.899999999999608,0.0,1007,1,0
6.999999999999602,0.0,1075,1,0
7.099999999999596,0.0,1075,1,0
7.199999999999591,59.0,1075,1,0
7.299999999999585,107.5,1075,1,1
7.399999999999579,179.0,1075,1,1
7.499999999999574,229.0,1075,1,1
7.599999999999568,267.0,1075,1,1
7.699999999999562,321.0,1075,1,1
7.799999999999557,365.0,1075,1,1
7.899999999999551,421.0,1075,1,1
7.999999999999545,471.0,1075,1,1
8.09999999999954,528.0,1075,1,1
8.199999999999534,585.0,1075,1,1
8.299999999999528,639.0,1075,1,1
8.399999999999523,700.0,1075,1,1
8.499999999999517,757.0,1075,1,1
8.599999999999511,814.0,1075,1,1
8.699999999999505,869.0,1075,1,1
8.7999999999995,927.0,1075,1,1
8.899999999999494,986.0,1075,1,1
8.999999999999488,1050.0,1075,1,1
9.099999999999483,1121.0,1075,1,1
9.199999999999477,1187.5,1075,1,1
9.299999999999471,1303.0,1075,1,1
9.399999999999466,1384.0,1075,1,1
9.49999999999946,1473.0,1075,1,1
9.599999999999454,1555.5,1075,1,1
9.699999999999449,1530.0,1075,1,1
9.799999999999443,1423.0,1075,1,1
9.899999999999437,1327.5,1075,1,1
9.999999999999432,1253.5,1075,1,1
10.099999999999426,1182.0,1075,1,1
10.19999999999942,1109.5,1075,1,1
10.299999999999415,1057.0,1075,1,1
10.399999999999409,1067.0,1075,1,1
10.499999999999403,1070.0,1075,1,1
10.599999999999397,1072.0,1075,1,1
10.699999999999392,1073.5,1075,1,1
10.799999999999386,1073.5,1075,1,1
10.89999999999938,1073.0,1075,1,1
10.999999999999375,1073.0,1075,1,1
11.099999999999369,1074.0,1075,1,1
11.199999999999363,1074.5,1075,1,1
11.299999999999358,1072.5,1075,1,1
11.399999999999352,1072.0,1075,1,1
11.499999999999346,1074.0,1075,1,1
11.59999999999934,1075.5,1075,1,1
11.699999999999335,1073.0,1075,1,1
11.79999999999933,1074.0,1075,1,1
11.899999999999324,1074.0,1067,1,1
11.999999999999318,1074.5,1142,1,1
12.099999999999312,1070.5,1217,1,1
12.199999999999307,1070.0,1292,1,1
12.2999999999993,1149.0,1367,1,1
12.399999999999295,1225.5,1442,1,1
12.49999999999929,1294.5,1517,1,1
12.599999999999284,1367.5,1592,1,1
12.699999999999278,1443.5,1667,1,1
12.799999999999272,1514.5,1742,1,1
12.899999999999267,1590.0,1817,1,1
12.999999999999261,1656.5,1892,1,1
13.099999999999255,1727.5,1967,1,1
13.19999999999925,1798.5,2042,1,1
13.299999999999244,1872.0,2117,1,1
13.399999999999238,1942.5,2192,1,1
13.499999999999233,2011.0,2267,1,1
13.599999999999227,2078.5,2342,1,1
13.699999999999221,2154.5,2417,1,1
13.799999999999216,2228.0,2492,1,1
13.89999999999921,2299.0,2567,1,1
13.999999999999204,2369.0,2642,1,1
14.099999999999199,2438.5,2717,1,1
14.199999999999193,2511.5,2792,1,1
14.299999999999187,2583.0,2867,1,1
14.399999999999181,2725.5,2942,1,1
14.499999999999176,2798.5,3017,1,1
14.59999999999917,2869.5,3092,1,1
14.699999999999164,2940.0,3167,1,1
14.799999999999159,3011.5,3242,1,1
14.899999999999153,3083.5,3317,1,1
14.999999999999147,3154.5,3392,1,1
15.099999999999142,3224.5,3467,1,1
15.199999999999136,3297.0,3542,1,1
15.29999999999913,3366.5,3617,1,1
15.399999999999125,3439.0,3692,1,1
15.499999999999119,3510.5,3767,1,1
15.599999999999113,3580.5,3842,1,1
15.699999999999108,3653.5,3917,1,1
15.799999999999102,3724.5,3992,1,1
15.899999999999096,3794.5,4067,1,1
15.99999999999909,3866.5,4142,1,1
16.099999999999085,3937.5,4217,1,0
16.19999999999908,4008.5,4292,1,0
16.299999999999073,4079.0,4367,1,0
16.399999999999068,4150.5,4442,1,0
16.499999999999062,4222.0,4517,1,0
16.599999999999056,4293.5,4592,1,0
16.69999999999905,4365.0,4667,1,0
16.799999999999045,4432.5,4742,1,0
16.89999999999904,4502.5,4817,1,0
16.999999999999034,4579.5,4892,1,0
17.099999999999028,4651.5,4967,1,0
17.199999999999022,4721.5,5042,1,0
17.299999999999017,4791.5,5117,1,0
17.39999999999901,4861.5,5192,1,0
17.499999999999005,4933.5,5267,1,0
17.599999999999,5005.5,5342,1,0
17.699999999998994,5077.5,5417,1,0
17.799999999998988,5150.0,5492,1,0
17.899999999998983,5216.5,5567,1,0
17.999999999998977,5290.5,5642,1,0
18.09999999999897,5363.5,5717,1,0
18.199999999998965,5434.5,5792,1,0
18.29999999999896,5505.5,5867,1,0
18.399999999998954,5577.5,5942,1,0
18.49999999999895,5648.5,6017,1,0
18.599999999998943,5718.5,6092,1,0
18.699999999998937,5791.5,6167,1,0
18.79999999999893,5859.5,6242,1,0
18.899999999998926,5933.5,6317,1,0
18.99999999999892,6002.5,6392,1,0
19.099999999998914,6073.5,6467,1,0
19.19999999999891,6146.5,6542,1,0
19.299999999998903,6216.5,6617,1,0
19.399999999998897,6288.5,6692,1,0
19.49999999999889,6359.0,6767,1,0
19.599999999998886,6431.0,6842,1,0
19.69999999999888,6503.0,6917,1,0
19.799999999998875,6573.5,6992,1,0
19.89999999999887,6644.5,7067,1,0
19.999999999998863,6715.5,7142,1,0
20.099999999998857,6787.5,7217,1,0
20.19999999999885,6856.5,7292,1,0
20.299999999998846,6929.5,7367,1,0
20.39999999999884,6999.5,7442,1,0
20.499999999998835,7072.5,7517,1,0
20.59999999999883,7140.5,7592,1,0
20.699999999998823,7213.5,7667,1,0
20.799999999998818,7285.5,7742,1,0
20.899999999998812,7355.5,7817,1,0
20.999999999998806,7426.5,7892,1,0
21.0999999999988,7502.5,7967,1,0
21.199999999998795,7569.5,8042,1,0
21.29999999999879,7640.5,8117,1,0
21.399999999998784,7711.5,8192,1,0
21.499999999998778,7782.5,8267,1,0
21.599999999998772,7853.5,8342,1,0
21.699999999998766,7924.5,8417,1,0
21.79999999999876,7996.0,8492,1,0
21.899999999998755,8068.0,8500,1,0
21.99999999999875,8139.5,8500,1,0
22.099999999998744,8211.0,8500,1,0
22.199999999998738,8283.5,8499,1,0
22.299999999998732,8352.5,8500,1,0
22.399999999998727,8425.0,8500,1,0
22.49999999999872,8496.0,8500,1,1
22.599999999998715,8512.5,8500,1,1
22.69999999999871,8486.0,8500,1,1
22.799999999998704,8494.0,8500,1,1
22.8999999999987,8498.5,8500,1,1
22.999999999998693,8498.0,8500,1,1
23.099999999998687,8499.0,8500,1,1
23.19999999999868,8499.0,8500,1,1
23.299999999998676,8499.0,8500,1,1
23.39999999999867,8500.5,8500,1,1
23.499999999998664,8499.5,8500,1,1
23.59999999999866,8498.5,8500,1,1
23.699999999998653,8498.0,8500,1,1
23.799999999998647,8499.0,8500,1,1
23.89999999999864,8499.5,8500,1,1
23.999999999998636,8498.0,8500,1,1
24.09999999999863,8498.0,8500,1,1
24.199999999998624,8499.5,8500,1,1
24.29999999999862,8498.0,8500,1,1
24.399999999998613,8501.0,8500,1,1
24.499999999998607,8500.5,8500,1,1
24.5999999999986,8499.0,8500,1,1
24.699999999998596,8500.0,8500,1,1
24.79999999999859,8500.5,8500,1,1
24.899999999998585,8499.5,8500,1,1
24.99999999999858,8495.0,8500,1,1
25.099999999998573,8501.5,8494,1,1
25.199999999998568,8499.5,8486,1,1
25.299999999998562,8486.5,8488,1,1
25.399999999998556,8483.0,8500,1,1
25.49999999999855,8495.0,8500,1,1
25.599999999998545,8505.5,8500,1,1
25.69999999999854,8497.5,8500,1,1
25.799999999998533,8497.0,8500,1,1
25.899999999998528,8500.5,8498,1,1
25.999999999998522,8497.0,8499,1,1
26.099999999998516,8498.0,8500,1,1
26.19999999999851,8499.0,8500,1,1
26.299999999998505,8499.5,8500,1,1
26.3999999999985,8498.0,8500,1,1
26.499999999998494,8499.0,8500,1,1
26.599999999998488,8499.5,8500,1,1
26.699999999998482,8499.0,8500,1,1
26.799999999998477,8498.5,8500,1,1
26.89999999999847,8498.0,8500,1,1
26.999999999998465,8500.0,8500,1,1
27.09999999999846,8499.5,8500,1,1
27.199999999998454,8498.5,8500,1,1
27.299999999998448,8498.0,8500,1,1
27.399999999998442,8501.0,8500,1,1
27.499999999998437,8500.5,8500,1,1
27.59999999999843,8499.0,8500,1,1
27.699999999998425,8500.0,8500,1,1
27.79999999999842,8499.5,8500,1,1
27.899999999998414,8499.0,8500,1,1
27.99999999999841,8500.5,8500,1,1
28.099999999998403,8498.5,8500,1,1
28.199999999998397,8497.0,8500,1,1
28.29999999999839,8499.5,8500,1,1
28.399999999998386,8498.5,8500,1,1
28.49999999999838,8498.0,8500,1,1
28.599999999998374,8499.5,8500,1,1
28.69999999999837,8499.0,8500,1,1
28.799999999998363,8499.0,8500,1,1
28.899999999998357,8499.5,8500,1,1
28.99999999999835,8499.0,8500,1,1
29.099999999998346,8500.5,8500,1,1
29.19999999999834,8497.0,8500,1,1
29.299999999998334,8499.0,8500,1,1
29.39999999999833,8500.0,8500,1,1
29.499999999998323,8499.5,8500,1,1
29.599999999998317,8497.0,8500,1,1
29.69999999999831,8500.0,8500,1,1
29.799999999998306,8500.5,8500,1,1
29.8999999999983,8499.0,8500,1,1
29.999999999998295,8500.0,8500,1,1
30.09999999999829,8499.5,8500,1,1
30.199999999998283,8498.5,8500,1,1
30.299999999998278,8498.0,8500,1,1
30.399999999998272,8498.0,8500,1,1
30.499999999998266,8499.0,8500,1,1
30.59999999999826,8499.5,8500,1,1
30.699999999998255,8498.0,8500,1,1
30.79999999999825,8499.0,8500,1,1
30.899999999998244,8499.5,8500,1,1
30.999999999998238,8499.0,8500,1,1
31.099999999998232,8500.5,8500,1,1
31.199999999998226,8500.0,8500,1,1
31.29999999999822,8500.0,8500,1,1
31.399999999998215,8500.0,8500,1,1
31.49999999999821,8499.5,8500,1,1
31.599999999998204,8499.0,8500,1,1
31.699999999998198,8499.0,8500,1,1
31.799999999998192,8499.5,8500,1,1
31.899999999998187,8499.0,8500,1,1
31.99999999999818,8499.0,8500,1,1
32.099999999998175,8499.5,8500,1,1
32.19999999999817,8499.0,8500,1,1
32.299999999998164,8499.0,8500,1,1
32.39999999999816,8499.5,8500,1,1
32.49999999999815,8496.0,8500,1,1
32.59999999999815,8497.0,8500,1,1
32.69999999999814,8499.5,8500,1,1
32.799999999998136,8501.0,8500,1,1
32.89999999999813,8500.5,8500,1,1
32.999999999998124,8499.0,8500,1,1
33.09999999999812,8499.5,8500,1,1
33.19999999999811,8499.0,8500,1,1
33.29999999999811,8499.0,8500,1,1
33.3999999999981,8500.5,8500,1,1
33.499999999998096,8499.5,8500,1,1
33.59999999999809,8497.5,8500,1,1
33.699999999998084,8497.0,8500,1,1
33.79999999999808,8501.5,8500,1,1
33.89999999999807,8499.5,8500,1,1
33.99999999999807,8499.0,8500,1,1
34.09999999999806,8499.0,8500,1,1
34.199999999998056,8498.5,8500,1,1
34.29999999999805,8498.0,8500,1,1
34.399999999998045,8502.5,8500,1,1
34.49999999999804,8495.0,8500,1,1
34.59999999999803,8500.5,8500,1,1
34.69999999999803,8498.5,8500,1,1
34.79999999999802,8498.0,8500,1,1
34.899999999998016,8501.5,8500,1,1
34.99999999999801,8500.5,8500,1,1
35.099999999998005,8496.0,8500,1,1
35.199999999998,8499.0,8500,1,1
35.29999999999799,8501.5,8500,1,1
35.39999999999799,8498.0,8500,1,1
35.49999999999798,8501.0,8500,1,1
35.599999999997976,8500.5,8500,1,1
35.69999999999797,8494.0,8500,1,1
35.799999999997965,8500.0,8500,1,1
35.89999999999796,8502.0,8500,1,1
35.999999999997954,8502.5,8500,1,1
36.09999999999795,8496.0,8500,1,1
36.19999999999794,8498.0,8500,1,1
36.29999999999794,8501.5,8500,1,1
36.39999999999793,8496.0,8500,1,1
36.499999999997925,8499.0,8500,1,1
36.59999999999792,8500.0,8500,1,1
36.699999999997914,8500.5,8500,1,1
36.79999999999791,8495.0,8500,1,1
36.8999999999979,8500.0,8500,1,1
36.9999999999979,8500.5,8500,1,1
37.09999999999789,8499.5,8500,1,1
37.199999999997885,8496.0,8500,1,1
37.29999999999788,8498.0,8500,1,1
37.399999999997874,8501.5,8500,1,1
37.49999999999787,8498.0,8500,1,1
37.59999999999786,8498.0,8500,1,1
37.69999999999786,8501.5,8500,1,1
37.79999999999785,8498.0,8500,1,1
37.899999999997846,8500.0,8500,1,1
37.99999999999784,8500.5,8500,1,1
38.099999999997834,8499.0,8500,1,1
38.19999999999783,8499.0,8500,1,1
38.29999999999782,8500.0,8500,1,1
38.39999999999782,8500.5,8500,1,1
38.49999999999781,8498.5,8500,1,1
38.599999999997806,8496.0,8500,1,1
38.6999999999978,8500.0,8500,1,1
38.799999999997794,8500.5,8500,1,1
38.89999999999779,8498.5,8500,1,1
38.99999999999778,8498.0,8500,1,1
39.09999999999778,8498.0,8500,1,1
39.19999999999777,8500.5,8500,1,1
39.299999999997766,8498.5,8500,1,1
39.39999999999776,8497.0,8500,1,1
39.499999999997755,8501.0,8500,1,1
39.59999999999775,8501.5,8500,1,1
39.69999999999774,8498.5,8500,1,1
39.79999999999774,8498.0,8500,1,1
39.89999999999773,8501.5,8500,1,1
39.999999999997726,8499.5,8500,1,1
40.09999999999772,8499.0,8500,1,1
40.199999999997715,8501.5,8500,1,1
40.29999999999771,8497.0,8500,1,1
40.3999999999977,8499.0,8500,1,1
40.4999999999977,8500.5,8500,1,1
40.59999999999769,8498.0,8500,1,1
40.69999999999769,8501.5,8500,1,1
40.79999999999768,8496.0,8500,1,1
40.899999999997675,8498.0,8500,1,1
40.99999999999767,8502.5,8500,1,1
41.099999999997664,8497.0,8500,1,1
41.19999999999766,8499.5,8500,1,1
41.29999999999765,8498.0,8500,1,1
41.39999999999765,8500.5,8500,1,1
41.49999999999764,8499.0,8500,1,1
41.599999999997635,8499.5,8500,1,1
41.69999999999763,8497.0,8500,1,1
41.799999999997624,8500.0,8500,1,1
41.89999999999762,8499.5,8500,1,1
41.99999999999761,8498.0,8500,1,1
42.09999999999761,8500.5,8500,1,1
42.1999999999976,8499.0,8500,1,1
42.299999999997596,8499.0,8500,1,1
42.39999999999759,8500.5,8500,1,1
42.499999999997584,8499.5,8500,1,1
42.59999999999758,8498.0,8500,1,1
42.69999999999757,8500.5,8500,1,1
42.79999999999757,8496.0,8500,1,1
42.89999999999756,8500.5,8500,1,1
42.999999999997556,8499.0,8500,1,1
43.09999999999755,8499.0,8500,1,1
43.199999999997544,8500.0,8500,1,1
43.29999999999754,8499.5,8500,1,1
43.39999999999753,8498.0,8500,1,1
43.49999999999753,8502.5,8500,1,1
43.59999999999752,8498.0,8500,1,1
43.699999999997516,8500.5,8500,1,1
43.79999999999751,8499.0,8500,1,1
43.899999999997505,8501.5,8492,1,1
43.9999999999975,8498.5,8417,1,1
44.09999999999749,8494.0,8342,1,1
44.19999999999749,8396.5,8267,1,1
44.29999999999748,8308.0,8192,1,1
44.399999999997476,8250.5,8117,1,1
44.49999999999747,8180.0,8042,1,1
44.599999999997465,8110.5,7967,1,1
44.69999999999746,8034.5,7892,1,1
44.79999999999745,7967.0,7817,1,1
44.89999999999745,7894.5,7742,1,1
44.99999999999744,7828.0,7667,1,1
45.099999999997436,7751.0,7592,1,1
45.19999999999743,7686.0,7517,1,1
45.299999999997425,7611.0,7442,1,1
45.39999999999742,7540.0,7367,1,1
45.499999999997414,7472.5,7292,1,1
45.59999999999741,7397.5,7217,1,1
45.6999999999974,7327.0,7142,1,1
45.7999999999974,7255.5,7067,1,1
45.89999999999739,7185.0,6992,1,1
45.999999999997385,7114.5,6917,1,1
46.09999999999738,7041.5,6842,1,1
46.199999999997374,6972.5,6767,1,1
46.29999999999737,6897.0,6692,1,1
46.39999999999736,6828.5,6617,1,1
46.49999999999736,6756.5,6542,1,1
46.59999999999735,6683.5,6467,1,1
46.699999999997345,6617.5,6392,1,1
46.79999999999734,6541.0,6317,1,1
46.899999999997334,6471.0,6242,1,1
46.99999999999733,6402.5,6167,1,1
47.09999999999732,6327.5,6092,1,1
47.19999999999732,6257.5,6017,1,1
47.29999999999731,6187.5,5942,1,1
47.399999999997306,6115.5,5867,1,1
47.4999999999973,6046.5,5792,1,1
47.599999999997294,5973.5,5717,1,1
47.69999999999729,5906.5,5642,1,1
47.79999999999728,5829.0,5567,1,1
47.89999999999728,5760.5,5492,1,1
47.99999999999727,5689.0,5417,1,1
48.099999999997266,5616.5,5351,1,0
48.19999999999726,5547.5,5309,1,0
48.299999999997254,5475.5,5384,1,0
48.39999999999725,5405.0,5459,1,0
48.49999999999724,5382.0,5534,1,1
48.59999999999724,5482.0,5609,1,1
48.69999999999723,5557.5,5684,1,1
48.799999999997226,5629.0,5759,1,1
48.89999999999722,5696.0,5834,1,1
48.999999999997215,5767.0,5864,1,1
49.09999999999721,5838.5,5939,1,1
49.1999999999972,5888.0,6014,1,1
49.2999999999972,5957.0,6059,1,1
49.39999999999719,6033.0,6021,1,1
49.499999999997186,6064.5,6068,1,1
49.59999999999718,6018.5,6063,1,1
49.699999999997175,6070.5,6108,1,1
49.79999999999717,6069.5,6045,1,1
49.89999999999716,6112.0,6043,1,1
49.99999999999716,6023.0,6013,1,1
50.09999999999715,6031.0,6004,1,1
50.19999999999715,6002.5,5968,1,1
50.29999999999714,5992.5,5913,1,1
50.399999999997135,5946.0,5951,1,1
50.49999999999713,5903.5,5948,1,1
50.599999999997124,5960.5,5971,1,1
50.69999999999712,5950.0,6008,1,1
50.79999999999711,5956.5,6058,1,1
50.89999999999711,5985.0,6033,1,1
50.9999999999971,6025.0,5991,1,1
51.099999999997095,6062.5,6009,1,1
51.19999999999709,6022.0,6066,1,1
51.299999999997084,5980.0,6077,1,1
51.39999999999708,6017.0,6023,1,1
51.49999999999707,6088.0,6074,1,1
51.59999999999707,6070.5,6024,1,1
51.69999999999706,6015.0,6063,1,1
51.799999999997056,6075.5,6064,1,1
51.89999999999705,6020.5,6062,1,1
51.999999999997044,6069.5,6047,1,1
52.09999999999704,6064.5,6019,1,1
52.19999999999703,6052.0,6031,1,1
52.29999999999703,6036.0,6028,1,1
52.39999999999702,6015.5,6041,1,1
52.499999999997016,6033.0,6079,1,1
52.59999999999701,6034.5,6029,1,1
52.699999999997004,6049.5,6025,1,1
52.799999999997,6081.0,5950,1,1
52.89999999999699,6010.0,5933,1,1
52.99999999999699,6010.0,5997,1,1
53.09999999999698,5931.0,5932,1,1
53.199999999996976,5936.0,5857,1,1
53.29999999999697,6001.5,5917,1,1
53.399999999996965,5908.5,5900,1,1
53.49999999999696,5850.5,5951,1,1
53.59999999999695,5923.0,5978,1,1
53.69999999999695,5906.0,5971,1,1
53.79999999999694,5976.0,5896,1,1
53.899999999996936,5982.5,5844,1,1
53.99999999999693,5872.0,5769,1,1
54.099999999996925,5812.5,5708,1,1
54.19999999999692,5746.0,5766,1,1
54.29999999999691,5695.0,5825,1,1
54.39999999999691,5789.5,5794,1,1
54.4999999999969,5838.0,5869,1,1
54.599999999996896,5799.0,5872,1,1
54.69999999999689,5884.5,5871,1,1
54.799999999996885,5872.5,5796,1,1
54.89999999999688,5862.5,5772,1,1
54.999999999996874,5772.5,5794,1,1
55.09999999999687,5767.5,5768,1,1
55.19999999999686,5792.0,5779,1,1
55.29999999999686,5766.5,5838,1,1
55.39999999999685,5790.0,5837,1,1
55.499999999996845,5856.0,5803,1,1
55.59999999999684,5829.5,5878,1,1
55.699999999996834,5803.0,5953,1,1
55.79999999999683,5898.0,5941,1,1
55.89999999999682,5960.0,5866,1,1
55.99999999999682,5931.5,5791,1,1
56.09999999999681,5840.0,5716,1,1
56.199999999996805,5769.5,5732,1,1
56.2999999999968,5706.5,5693,1,1
56.399999999996794,5723.5,5720,1,1
56.49999999999679,5692.5,5788,1,1
56.59999999999678,5735.5,5775,1,1
56.69999999999678,5802.0,5838,1,1
56.79999999999677,5783.0,5814,1,1
56.899999999996766,5844.0,5741,1,1
56.99999999999676,5801.5,5746,1,1
57.099999999996754,5726.0,5713,1,1
57.19999999999675,5732.5,5639,1,1
57.29999999999674,5694.5,5710,1,1
57.39999999999674,5635.5,5677,1,1
57.49999999999673,5713.5,5736,1,1
57.599999999996726,5681.0,5681,1,1
57.69999999999672,5742.5,5749,1,1
57.799999999996714,5675.0,5674,1,1
57.89999999999671,5751.5,5738,1,1
57.9999999999967,5670.5,5709,1,1
58.0999999999967,5744.5,5784,1,1
58.19999999999669,5711.5,5855,1,1
58.299999999996686,5805.0,5837,1,1
58.39999999999668,5866.5,5848,1,1
58.499999999996675,5841.0,5807,1,1
58.59999999999667,5838.5,5732,1,1
58.69999999999666,5784.5,5657,1,1
58.79999999999666,5709.5,5703,1,1
58.89999999999665,5649.0,5666,1,1
58.999999999996646,5701.5,5711,1,1
59.09999999999664,5667.0,5651,1,1
59.199999999996635,5714.0,5725,1,1
59.29999999999663,5644.0,5650,1,1
59.39999999999662,5724.5,5710,1,1
59.49999999999662,5647.0,5710,1,1
59.59999999999661,5724.5,5769,1,1
59.69999999999661,5720.0,5694,1,1
59.7999999999966,5773.5,5724,1,1
59.899999999996595,5689.0,5702,1,1
59.99999999999659,5716.0,5672,1,1
60.099999999996584,5689.5,5671,1,1
60.19999999999658,5663.0,5611,1,1
60.29999999999657,5662.0,5630,1,1
