timestamps,EC1_Compressor_Running_Speed,AC_Set_Speed,AC_Enable_Disable_Compressor,AcDrvrIsRunOk
63.69999999999999,3550.0,3550,1,1
63.80000000000001,3551.0,3550,1,1
63.900000000000006,3550.5,3550,1,1
64.0,3548.5,3550,1,1
64.10000000000002,3548.0,3550,1,1
64.19999999999999,3548.0,3550,1,1
64.30000000000001,3550.0,3550,1,1
64.4,3550.0,3550,1,1
64.5,3550.0,3550,1,1
64.60000000000002,3550.5,3550,1,1
64.69999999999999,3549.0,3550,1,1
64.80000000000001,3548.5,3550,1,1
64.9,3548.0,3550,1,1
65.0,3548.0,3550,1,1
65.10000000000002,3550.0,3550,1,1
65.19999999999999,3550.0,3550,1,1
65.30000000000001,3550.5,3550,1,1
65.4,3549.0,3550,1,1
65.5,3549.5,3550,1,1
65.60000000000002,3548.0,3550,1,1
65.69999999999999,3549.0,3550,1,1
65.80000000000001,3551.0,3550,1,1
65.9,3551.0,3550,1,1
66.0,3551.0,3550,1,1
66.10000000000002,3550.0,3550,1,1
66.19999999999999,3547.0,3550,1,1
66.30000000000001,3549.0,3550,1,1
66.4,3549.0,3550,1,1
66.5,3550.0,3550,1,1
66.60000000000002,3551.5,3550,1,1
66.69999999999999,3550.0,3550,1,1
66.80000000000001,3550.5,3550,1,1
66.9,3547.5,3550,1,1
67.0,3547.0,3550,1,1
67.10000000000002,3548.0,3550,1,1
67.19999999999999,3549.0,3550,1,1
67.30000000000001,3551.0,3550,1,1
67.4,3551.0,3550,1,1
67.5,3550.0,3550,1,1
67.60000000000002,3547.0,3550,1,1
67.69999999999999,3548.0,3550,1,1
67.80000000000001,3548.0,3550,1,1
67.9,3550.0,3550,1,1
68.0,3550.0,3550,1,1
68.10000000000002,3551.5,3550,1,1
68.19999999999999,3549.5,3550,1,1
68.30000000000001,3548.0,3550,1,1
68.4,3548.5,3550,1,1
68.5,3548.0,3550,1,1
68.60000000000002,3550.0,3550,1,1
68.69999999999999,3550.0,3550,1,1
68.80000000000001,3550.5,3550,1,1
68.9,3550.0,3550,1,1
69.0,3549.5,3550,1,1
69.10000000000002,3547.0,3550,1,1
69.19999999999999,3548.0,3550,1,1
69.30000000000001,3549.0,3550,1,1
69.4,3551.0,3550,1,1
69.5,3551.5,3550,1,1
69.60000000000002,3550.5,3550,1,1
69.69999999999999,3548.0,3550,1,1
69.80000000000001,3548.5,3550,1,1
69.9,3547.0,3550,1,1
